fid,id,left,top,right,bottom
50,30453,778211.0548063321,5815317.973052206,778261.0548063321,5815367.973052206
51,30454,778211.0548063321,5815267.973052206,778261.0548063321,5815317.973052206
52,30455,778211.0548063321,5815217.973052206,778261.0548063321,5815267.973052206
53,30456,778211.0548063321,5815167.973052206,778261.0548063321,5815217.973052206
54,30457,778211.0548063321,5815117.973052206,778261.0548063321,5815167.973052206
55,30458,778211.0548063321,5815067.973052206,778261.0548063321,5815117.973052206
56,30459,778211.0548063321,5815017.973052206,778261.0548063321,5815067.973052206
57,30460,778211.0548063321,5814967.973052206,778261.0548063321,5815017.973052206
58,30461,778211.0548063321,5814917.973052206,778261.0548063321,5814967.973052206
59,30462,778211.0548063321,5814867.973052206,778261.0548063321,5814917.973052206
60,30463,778211.0548063321,5814817.973052206,778261.0548063321,5814867.973052206
61,30464,778211.0548063321,5814767.973052206,778261.0548063321,5814817.973052206
62,30465,778211.0548063321,5814717.973052206,778261.0548063321,5814767.973052206
63,31251,778261.0548063321,5815717.973052206,778311.0548063321,5815767.973052206
64,31252,778261.0548063321,5815667.973052206,778311.0548063321,5815717.973052206
65,31253,778261.0548063321,5815617.973052206,778311.0548063321,5815667.973052206
66,31254,778261.0548063321,5815567.973052206,778311.0548063321,5815617.973052206
67,31255,778261.0548063321,5815517.973052206,778311.0548063321,5815567.973052206
68,31256,778261.0548063321,5815467.973052206,778311.0548063321,5815517.973052206
69,31257,778261.0548063321,5815417.973052206,778311.0548063321,5815467.973052206
70,31258,778261.0548063321,5815367.973052206,778311.0548063321,5815417.973052206
71,31259,778261.0548063321,5815317.973052206,778311.0548063321,5815367.973052206
72,31260,778261.0548063321,5815267.973052206,778311.0548063321,5815317.973052206
73,31261,778261.0548063321,5815217.973052206,778311.0548063321,5815267.973052206
74,31262,778261.0548063321,5815167.973052206,778311.0548063321,5815217.973052206
75,31263,778261.0548063321,5815117.973052206,778311.0548063321,5815167.973052206
76,31264,778261.0548063321,5815067.973052206,778311.0548063321,5815117.973052206
77,31265,778261.0548063321,5815017.973052206,778311.0548063321,5815067.973052206
78,31266,778261.0548063321,5814967.973052206,778311.0548063321,5815017.973052206
79,31267,778261.0548063321,5814917.973052206,778311.0548063321,5814967.973052206
80,31268,778261.0548063321,5814867.973052206,778311.0548063321,5814917.973052206
81,31269,778261.0548063321,5814817.973052206,778311.0548063321,5814867.973052206
82,31270,778261.0548063321,5814767.973052206,778311.0548063321,5814817.973052206
83,31271,778261.0548063321,5814717.973052206,778311.0548063321,5814767.973052206
84,31272,778261.0548063321,5814667.973052206,778311.0548063321,5814717.973052206
85,32056,778311.0548063321,5815767.973052206,778361.0548063321,5815817.973052206
86,32057,778311.0548063321,5815717.973052206,778361.0548063321,5815767.973052206
87,32058,778311.0548063321,5815667.973052206,778361.0548063321,5815717.973052206
88,32059,778311.0548063321,5815617.973052206,778361.0548063321,5815667.973052206
89,32060,778311.0548063321,5815567.973052206,778361.0548063321,5815617.973052206
90,32061,778311.0548063321,5815517.973052206,778361.0548063321,5815567.973052206
91,32062,778311.0548063321,5815467.973052206,778361.0548063321,5815517.973052206
92,32063,778311.0548063321,5815417.973052206,778361.0548063321,5815467.973052206
93,32064,778311.0548063321,5815367.973052206,778361.0548063321,5815417.973052206
94,32065,778311.0548063321,5815317.973052206,778361.0548063321,5815367.973052206
95,32066,778311.0548063321,5815267.973052206,778361.0548063321,5815317.973052206
96,32067,778311.0548063321,5815217.973052206,778361.0548063321,5815267.973052206
97,32068,778311.0548063321,5815167.973052206,778361.0548063321,5815217.973052206
98,32069,778311.0548063321,5815117.973052206,778361.0548063321,5815167.973052206
99,32070,778311.0548063321,5815067.973052206,778361.0548063321,5815117.973052206
100,32071,778311.0548063321,5815017.973052206,778361.0548063321,5815067.973052206
101,32072,778311.0548063321,5814967.973052206,778361.0548063321,5815017.973052206
102,32073,778311.0548063321,5814917.973052206,778361.0548063321,5814967.973052206
103,32074,778311.0548063321,5814867.973052206,778361.0548063321,5814917.973052206
104,32075,778311.0548063321,5814817.973052206,778361.0548063321,5814867.973052206
105,32076,778311.0548063321,5814767.973052206,778361.0548063321,5814817.973052206
106,32077,778311.0548063321,5814717.973052206,778361.0548063321,5814767.973052206
107,32078,778311.0548063321,5814667.973052206,778361.0548063321,5814717.973052206
108,32862,778361.0548063321,5815767.973052206,778411.0548063321,5815817.973052206
109,32863,778361.0548063321,5815717.973052206,778411.0548063321,5815767.973052206
110,32864,778361.0548063321,5815667.973052206,778411.0548063321,5815717.973052206
111,32865,778361.0548063321,5815617.973052206,778411.0548063321,5815667.973052206
112,32866,778361.0548063321,5815567.973052206,778411.0548063321,5815617.973052206
113,32867,778361.0548063321,5815517.973052206,778411.0548063321,5815567.973052206
114,32868,778361.0548063321,5815467.973052206,778411.0548063321,5815517.973052206
115,32869,778361.0548063321,5815417.973052206,778411.0548063321,5815467.973052206
116,32870,778361.0548063321,5815367.973052206,778411.0548063321,5815417.973052206
117,32871,778361.0548063321,5815317.973052206,778411.0548063321,5815367.973052206
118,32872,778361.0548063321,5815267.973052206,778411.0548063321,5815317.973052206
119,32873,778361.0548063321,5815217.973052206,778411.0548063321,5815267.973052206
120,32874,778361.0548063321,5815167.973052206,778411.0548063321,5815217.973052206
121,32875,778361.0548063321,5815117.973052206,778411.0548063321,5815167.973052206
122,32876,778361.0548063321,5815067.973052206,778411.0548063321,5815117.973052206
123,32877,778361.0548063321,5815017.973052206,778411.0548063321,5815067.973052206
124,32878,778361.0548063321,5814967.973052206,778411.0548063321,5815017.973052206
125,32879,778361.0548063321,5814917.973052206,778411.0548063321,5814967.973052206
126,32880,778361.0548063321,5814867.973052206,778411.0548063321,5814917.973052206
127,32881,778361.0548063321,5814817.973052206,778411.0548063321,5814867.973052206
128,32882,778361.0548063321,5814767.973052206,778411.0548063321,5814817.973052206
129,32883,778361.0548063321,5814717.973052206,778411.0548063321,5814767.973052206
130,32884,778361.0548063321,5814667.973052206,778411.0548063321,5814717.973052206
131,32885,778361.0548063321,5814617.973052206,778411.0548063321,5814667.973052206
132,33667,778411.0548063321,5815817.973052206,778461.0548063321,5815867.973052206
133,33668,778411.0548063321,5815767.973052206,778461.0548063321,5815817.973052206
134,33669,778411.0548063321,5815717.973052206,778461.0548063321,5815767.973052206
135,33670,778411.0548063321,5815667.973052206,778461.0548063321,5815717.973052206
136,33671,778411.0548063321,5815617.973052206,778461.0548063321,5815667.973052206
137,33672,778411.0548063321,5815567.973052206,778461.0548063321,5815617.973052206
138,33673,778411.0548063321,5815517.973052206,778461.0548063321,5815567.973052206
139,33674,778411.0548063321,5815467.973052206,778461.0548063321,5815517.973052206
140,33675,778411.0548063321,5815417.973052206,778461.0548063321,5815467.973052206
141,33676,778411.0548063321,5815367.973052206,778461.0548063321,5815417.973052206
142,33677,778411.0548063321,5815317.973052206,778461.0548063321,5815367.973052206
143,33678,778411.0548063321,5815267.973052206,778461.0548063321,5815317.973052206
144,33679,778411.0548063321,5815217.973052206,778461.0548063321,5815267.973052206
145,33680,778411.0548063321,5815167.973052206,778461.0548063321,5815217.973052206
146,33681,778411.0548063321,5815117.973052206,778461.0548063321,5815167.973052206
147,33682,778411.0548063321,5815067.973052206,778461.0548063321,5815117.973052206
148,33683,778411.0548063321,5815017.973052206,778461.0548063321,5815067.973052206
149,33684,778411.0548063321,5814967.973052206,778461.0548063321,5815017.973052206
150,33685,778411.0548063321,5814917.973052206,778461.0548063321,5814967.973052206
151,33686,778411.0548063321,5814867.973052206,778461.0548063321,5814917.973052206
152,33687,778411.0548063321,5814817.973052206,778461.0548063321,5814867.973052206
153,33688,778411.0548063321,5814767.973052206,778461.0548063321,5814817.973052206
154,33689,778411.0548063321,5814717.973052206,778461.0548063321,5814767.973052206
155,33690,778411.0548063321,5814667.973052206,778461.0548063321,5814717.973052206
156,33691,778411.0548063321,5814617.973052206,778461.0548063321,5814667.973052206
157,34473,778461.0548063321,5815817.973052206,778511.0548063321,5815867.973052206
158,34474,778461.0548063321,5815767.973052206,778511.0548063321,5815817.973052206
159,34475,778461.0548063321,5815717.973052206,778511.0548063321,5815767.973052206
160,34476,778461.0548063321,5815667.973052206,778511.0548063321,5815717.973052206
161,34477,778461.0548063321,5815617.973052206,778511.0548063321,5815667.973052206
162,34478,778461.0548063321,5815567.973052206,778511.0548063321,5815617.973052206
163,34479,778461.0548063321,5815517.973052206,778511.0548063321,5815567.973052206
164,34480,778461.0548063321,5815467.973052206,778511.0548063321,5815517.973052206
165,34481,778461.0548063321,5815417.973052206,778511.0548063321,5815467.973052206
166,34482,778461.0548063321,5815367.973052206,778511.0548063321,5815417.973052206
167,34483,778461.0548063321,5815317.973052206,778511.0548063321,5815367.973052206
168,34484,778461.0548063321,5815267.973052206,778511.0548063321,5815317.973052206
169,34485,778461.0548063321,5815217.973052206,778511.0548063321,5815267.973052206
170,34486,778461.0548063321,5815167.973052206,778511.0548063321,5815217.973052206
171,34487,778461.0548063321,5815117.973052206,778511.0548063321,5815167.973052206
172,34488,778461.0548063321,5815067.973052206,778511.0548063321,5815117.973052206
173,34489,778461.0548063321,5815017.973052206,778511.0548063321,5815067.973052206
174,34490,778461.0548063321,5814967.973052206,778511.0548063321,5815017.973052206
175,34491,778461.0548063321,5814917.973052206,778511.0548063321,5814967.973052206
176,34492,778461.0548063321,5814867.973052206,778511.0548063321,5814917.973052206
177,34493,778461.0548063321,5814817.973052206,778511.0548063321,5814867.973052206
178,34494,778461.0548063321,5814767.973052206,778511.0548063321,5814817.973052206
179,34495,778461.0548063321,5814717.973052206,778511.0548063321,5814767.973052206
180,34496,778461.0548063321,5814667.973052206,778511.0548063321,5814717.973052206
181,34497,778461.0548063321,5814617.973052206,778511.0548063321,5814667.973052206
182,34498,778461.0548063321,5814567.973052206,778511.0548063321,5814617.973052206
183,35277,778511.0548063321,5815917.973052206,778561.0548063321,5815967.973052206
184,35278,778511.0548063321,5815867.973052206,778561.0548063321,5815917.973052206
185,35279,778511.0548063321,5815817.973052206,778561.0548063321,5815867.973052206
186,35280,778511.0548063321,5815767.973052206,778561.0548063321,5815817.973052206
187,35281,778511.0548063321,5815717.973052206,778561.0548063321,5815767.973052206
188,35282,778511.0548063321,5815667.973052206,778561.0548063321,5815717.973052206
189,35283,778511.0548063321,5815617.973052206,778561.0548063321,5815667.973052206
190,35284,778511.0548063321,5815567.973052206,778561.0548063321,5815617.973052206
191,35285,778511.0548063321,5815517.973052206,778561.0548063321,5815567.973052206
192,35286,778511.0548063321,5815467.973052206,778561.0548063321,5815517.973052206
193,35287,778511.0548063321,5815417.973052206,778561.0548063321,5815467.973052206
194,35288,778511.0548063321,5815367.973052206,778561.0548063321,5815417.973052206
195,35289,778511.0548063321,5815317.973052206,778561.0548063321,5815367.973052206
196,35290,778511.0548063321,5815267.973052206,778561.0548063321,5815317.973052206
197,35291,778511.0548063321,5815217.973052206,778561.0548063321,5815267.973052206
198,35292,778511.0548063321,5815167.973052206,778561.0548063321,5815217.973052206
199,35293,778511.0548063321,5815117.973052206,778561.0548063321,5815167.973052206
200,35294,778511.0548063321,5815067.973052206,778561.0548063321,5815117.973052206
201,35295,778511.0548063321,5815017.973052206,778561.0548063321,5815067.973052206
202,35296,778511.0548063321,5814967.973052206,778561.0548063321,5815017.973052206
203,35297,778511.0548063321,5814917.973052206,778561.0548063321,5814967.973052206
204,35298,778511.0548063321,5814867.973052206,778561.0548063321,5814917.973052206
205,35299,778511.0548063321,5814817.973052206,778561.0548063321,5814867.973052206
206,35300,778511.0548063321,5814767.973052206,778561.0548063321,5814817.973052206
207,35301,778511.0548063321,5814717.973052206,778561.0548063321,5814767.973052206
208,35302,778511.0548063321,5814667.973052206,778561.0548063321,5814717.973052206
209,35303,778511.0548063321,5814617.973052206,778561.0548063321,5814667.973052206
210,35304,778511.0548063321,5814567.973052206,778561.0548063321,5814617.973052206
211,36082,778561.0548063321,5815967.973052206,778611.0548063321,5816017.973052206
212,36083,778561.0548063321,5815917.973052206,778611.0548063321,5815967.973052206
213,36084,778561.0548063321,5815867.973052206,778611.0548063321,5815917.973052206
214,36085,778561.0548063321,5815817.973052206,778611.0548063321,5815867.973052206
215,36086,778561.0548063321,5815767.973052206,778611.0548063321,5815817.973052206
216,36087,778561.0548063321,5815717.973052206,778611.0548063321,5815767.973052206
217,36088,778561.0548063321,5815667.973052206,778611.0548063321,5815717.973052206
218,36089,778561.0548063321,5815617.973052206,778611.0548063321,5815667.973052206
219,36090,778561.0548063321,5815567.973052206,778611.0548063321,5815617.973052206
220,36091,778561.0548063321,5815517.973052206,778611.0548063321,5815567.973052206
221,36092,778561.0548063321,5815467.973052206,778611.0548063321,5815517.973052206
222,36093,778561.0548063321,5815417.973052206,778611.0548063321,5815467.973052206
223,36094,778561.0548063321,5815367.973052206,778611.0548063321,5815417.973052206
224,36095,778561.0548063321,5815317.973052206,778611.0548063321,5815367.973052206
225,36096,778561.0548063321,5815267.973052206,778611.0548063321,5815317.973052206
226,36097,778561.0548063321,5815217.973052206,778611.0548063321,5815267.973052206
227,36098,778561.0548063321,5815167.973052206,778611.0548063321,5815217.973052206
228,36099,778561.0548063321,5815117.973052206,778611.0548063321,5815167.973052206
229,36100,778561.0548063321,5815067.973052206,778611.0548063321,5815117.973052206
230,36101,778561.0548063321,5815017.973052206,778611.0548063321,5815067.973052206
231,36102,778561.0548063321,5814967.973052206,778611.0548063321,5815017.973052206
232,36103,778561.0548063321,5814917.973052206,778611.0548063321,5814967.973052206
233,36104,778561.0548063321,5814867.973052206,778611.0548063321,5814917.973052206
234,36105,778561.0548063321,5814817.973052206,778611.0548063321,5814867.973052206
235,36106,778561.0548063321,5814767.973052206,778611.0548063321,5814817.973052206
236,36107,778561.0548063321,5814717.973052206,778611.0548063321,5814767.973052206
237,36108,778561.0548063321,5814667.973052206,778611.0548063321,5814717.973052206
238,36109,778561.0548063321,5814617.973052206,778611.0548063321,5814667.973052206
239,36110,778561.0548063321,5814567.973052206,778611.0548063321,5814617.973052206
240,36111,778561.0548063321,5814517.973052206,778611.0548063321,5814567.973052206
241,36885,778611.0548063321,5816117.973052206,778661.0548063321,5816167.973052206
242,36886,778611.0548063321,5816067.973052206,778661.0548063321,5816117.973052206
243,36887,778611.0548063321,5816017.973052206,778661.0548063321,5816067.973052206
244,36888,778611.0548063321,5815967.973052206,778661.0548063321,5816017.973052206
245,36889,778611.0548063321,5815917.973052206,778661.0548063321,5815967.973052206
246,36890,778611.0548063321,5815867.973052206,778661.0548063321,5815917.973052206
247,36891,778611.0548063321,5815817.973052206,778661.0548063321,5815867.973052206
248,36892,778611.0548063321,5815767.973052206,778661.0548063321,5815817.973052206
249,36893,778611.0548063321,5815717.973052206,778661.0548063321,5815767.973052206
250,36894,778611.0548063321,5815667.973052206,778661.0548063321,5815717.973052206
251,36895,778611.0548063321,5815617.973052206,778661.0548063321,5815667.973052206
252,36896,778611.0548063321,5815567.973052206,778661.0548063321,5815617.973052206
253,36897,778611.0548063321,5815517.973052206,778661.0548063321,5815567.973052206
254,36898,778611.0548063321,5815467.973052206,778661.0548063321,5815517.973052206
255,36899,778611.0548063321,5815417.973052206,778661.0548063321,5815467.973052206
256,36900,778611.0548063321,5815367.973052206,778661.0548063321,5815417.973052206
257,36901,778611.0548063321,5815317.973052206,778661.0548063321,5815367.973052206
258,36902,778611.0548063321,5815267.973052206,778661.0548063321,5815317.973052206
259,36903,778611.0548063321,5815217.973052206,778661.0548063321,5815267.973052206
260,36904,778611.0548063321,5815167.973052206,778661.0548063321,5815217.973052206
261,36905,778611.0548063321,5815117.973052206,778661.0548063321,5815167.973052206
262,36906,778611.0548063321,5815067.973052206,778661.0548063321,5815117.973052206
263,36907,778611.0548063321,5815017.973052206,778661.0548063321,5815067.973052206
264,36908,778611.0548063321,5814967.973052206,778661.0548063321,5815017.973052206
265,36909,778611.0548063321,5814917.973052206,778661.0548063321,5814967.973052206
266,36912,778611.0548063321,5814767.973052206,778661.0548063321,5814817.973052206
267,36913,778611.0548063321,5814717.973052206,778661.0548063321,5814767.973052206
268,36914,778611.0548063321,5814667.973052206,778661.0548063321,5814717.973052206
269,36915,778611.0548063321,5814617.973052206,778661.0548063321,5814667.973052206
270,36916,778611.0548063321,5814567.973052206,778661.0548063321,5814617.973052206
271,36917,778611.0548063321,5814517.973052206,778661.0548063321,5814567.973052206
272,37689,778661.0548063321,5816217.973052206,778711.0548063321,5816267.973052206
273,37690,778661.0548063321,5816167.973052206,778711.0548063321,5816217.973052206
274,37691,778661.0548063321,5816117.973052206,778711.0548063321,5816167.973052206
275,37692,778661.0548063321,5816067.973052206,778711.0548063321,5816117.973052206
276,37693,778661.0548063321,5816017.973052206,778711.0548063321,5816067.973052206
277,37694,778661.0548063321,5815967.973052206,778711.0548063321,5816017.973052206
278,37695,778661.0548063321,5815917.973052206,778711.0548063321,5815967.973052206
279,37696,778661.0548063321,5815867.973052206,778711.0548063321,5815917.973052206
280,37697,778661.0548063321,5815817.973052206,778711.0548063321,5815867.973052206
281,37698,778661.0548063321,5815767.973052206,778711.0548063321,5815817.973052206
282,37699,778661.0548063321,5815717.973052206,778711.0548063321,5815767.973052206
283,37700,778661.0548063321,5815667.973052206,778711.0548063321,5815717.973052206
284,37701,778661.0548063321,5815617.973052206,778711.0548063321,5815667.973052206
285,37702,778661.0548063321,5815567.973052206,778711.0548063321,5815617.973052206
286,37703,778661.0548063321,5815517.973052206,778711.0548063321,5815567.973052206
287,37704,778661.0548063321,5815467.973052206,778711.0548063321,5815517.973052206
288,37705,778661.0548063321,5815417.973052206,778711.0548063321,5815467.973052206
289,37706,778661.0548063321,5815367.973052206,778711.0548063321,5815417.973052206
290,37707,778661.0548063321,5815317.973052206,778711.0548063321,5815367.973052206
291,37708,778661.0548063321,5815267.973052206,778711.0548063321,5815317.973052206
292,37709,778661.0548063321,5815217.973052206,778711.0548063321,5815267.973052206
293,37710,778661.0548063321,5815167.973052206,778711.0548063321,5815217.973052206
294,37711,778661.0548063321,5815117.973052206,778711.0548063321,5815167.973052206
295,37712,778661.0548063321,5815067.973052206,778711.0548063321,5815117.973052206
296,37713,778661.0548063321,5815017.973052206,778711.0548063321,5815067.973052206
297,37714,778661.0548063321,5814967.973052206,778711.0548063321,5815017.973052206
298,37719,778661.0548063321,5814717.973052206,778711.0548063321,5814767.973052206
299,37720,778661.0548063321,5814667.973052206,778711.0548063321,5814717.973052206
300,37721,778661.0548063321,5814617.973052206,778711.0548063321,5814667.973052206
301,37722,778661.0548063321,5814567.973052206,778711.0548063321,5814617.973052206
302,37723,778661.0548063321,5814517.973052206,778711.0548063321,5814567.973052206
303,38495,778711.0548063321,5816217.973052206,778761.0548063321,5816267.973052206
304,38496,778711.0548063321,5816167.973052206,778761.0548063321,5816217.973052206
305,38497,778711.0548063321,5816117.973052206,778761.0548063321,5816167.973052206
306,38498,778711.0548063321,5816067.973052206,778761.0548063321,5816117.973052206
307,38499,778711.0548063321,5816017.973052206,778761.0548063321,5816067.973052206
308,38500,778711.0548063321,5815967.973052206,778761.0548063321,5816017.973052206
309,38501,778711.0548063321,5815917.973052206,778761.0548063321,5815967.973052206
310,38502,778711.0548063321,5815867.973052206,778761.0548063321,5815917.973052206
311,38503,778711.0548063321,5815817.973052206,778761.0548063321,5815867.973052206
312,38504,778711.0548063321,5815767.973052206,778761.0548063321,5815817.973052206
313,38505,778711.0548063321,5815717.973052206,778761.0548063321,5815767.973052206
314,38506,778711.0548063321,5815667.973052206,778761.0548063321,5815717.973052206
315,38507,778711.0548063321,5815617.973052206,778761.0548063321,5815667.973052206
316,38508,778711.0548063321,5815567.973052206,778761.0548063321,5815617.973052206
317,38509,778711.0548063321,5815517.973052206,778761.0548063321,5815567.973052206
318,38510,778711.0548063321,5815467.973052206,778761.0548063321,5815517.973052206
319,38511,778711.0548063321,5815417.973052206,778761.0548063321,5815467.973052206
320,38512,778711.0548063321,5815367.973052206,778761.0548063321,5815417.973052206
321,38513,778711.0548063321,5815317.973052206,778761.0548063321,5815367.973052206
322,38514,778711.0548063321,5815267.973052206,778761.0548063321,5815317.973052206
323,38515,778711.0548063321,5815217.973052206,778761.0548063321,5815267.973052206
324,38516,778711.0548063321,5815167.973052206,778761.0548063321,5815217.973052206
325,38517,778711.0548063321,5815117.973052206,778761.0548063321,5815167.973052206
326,38518,778711.0548063321,5815067.973052206,778761.0548063321,5815117.973052206
327,38519,778711.0548063321,5815017.973052206,778761.0548063321,5815067.973052206
328,38520,778711.0548063321,5814967.973052206,778761.0548063321,5815017.973052206
329,38526,778711.0548063321,5814667.973052206,778761.0548063321,5814717.973052206
330,38527,778711.0548063321,5814617.973052206,778761.0548063321,5814667.973052206
331,38528,778711.0548063321,5814567.973052206,778761.0548063321,5814617.973052206
332,39301,778761.0548063321,5816217.973052206,778811.0548063321,5816267.973052206
333,39302,778761.0548063321,5816167.973052206,778811.0548063321,5816217.973052206
334,39303,778761.0548063321,5816117.973052206,778811.0548063321,5816167.973052206
335,39304,778761.0548063321,5816067.973052206,778811.0548063321,5816117.973052206
336,39305,778761.0548063321,5816017.973052206,778811.0548063321,5816067.973052206
337,39306,778761.0548063321,5815967.973052206,778811.0548063321,5816017.973052206
338,39307,778761.0548063321,5815917.973052206,778811.0548063321,5815967.973052206
339,39308,778761.0548063321,5815867.973052206,778811.0548063321,5815917.973052206
340,39309,778761.0548063321,5815817.973052206,778811.0548063321,5815867.973052206
341,39310,778761.0548063321,5815767.973052206,778811.0548063321,5815817.973052206
342,39311,778761.0548063321,5815717.973052206,778811.0548063321,5815767.973052206
343,39312,778761.0548063321,5815667.973052206,778811.0548063321,5815717.973052206
344,39313,778761.0548063321,5815617.973052206,778811.0548063321,5815667.973052206
345,39314,778761.0548063321,5815567.973052206,778811.0548063321,5815617.973052206
346,39315,778761.0548063321,5815517.973052206,778811.0548063321,5815567.973052206
347,39316,778761.0548063321,5815467.973052206,778811.0548063321,5815517.973052206
348,39317,778761.0548063321,5815417.973052206,778811.0548063321,5815467.973052206
349,39318,778761.0548063321,5815367.973052206,778811.0548063321,5815417.973052206
350,39319,778761.0548063321,5815317.973052206,778811.0548063321,5815367.973052206
351,39320,778761.0548063321,5815267.973052206,778811.0548063321,5815317.973052206
352,39321,778761.0548063321,5815217.973052206,778811.0548063321,5815267.973052206
353,39322,778761.0548063321,5815167.973052206,778811.0548063321,5815217.973052206
354,39323,778761.0548063321,5815117.973052206,778811.0548063321,5815167.973052206
355,39324,778761.0548063321,5815067.973052206,778811.0548063321,5815117.973052206
356,39325,778761.0548063321,5815017.973052206,778811.0548063321,5815067.973052206
357,39326,778761.0548063321,5814967.973052206,778811.0548063321,5815017.973052206
358,40107,778811.0548063321,5816217.973052206,778861.0548063321,5816267.973052206
359,40108,778811.0548063321,5816167.973052206,778861.0548063321,5816217.973052206
360,40109,778811.0548063321,5816117.973052206,778861.0548063321,5816167.973052206
361,40110,778811.0548063321,5816067.973052206,778861.0548063321,5816117.973052206
362,40111,778811.0548063321,5816017.973052206,778861.0548063321,5816067.973052206
363,40112,778811.0548063321,5815967.973052206,778861.0548063321,5816017.973052206
364,40113,778811.0548063321,5815917.973052206,778861.0548063321,5815967.973052206
365,40114,778811.0548063321,5815867.973052206,778861.0548063321,5815917.973052206
366,40115,778811.0548063321,5815817.973052206,778861.0548063321,5815867.973052206
367,40116,778811.0548063321,5815767.973052206,778861.0548063321,5815817.973052206
368,40117,778811.0548063321,5815717.973052206,778861.0548063321,5815767.973052206
369,40118,778811.0548063321,5815667.973052206,778861.0548063321,5815717.973052206
370,40119,778811.0548063321,5815617.973052206,778861.0548063321,5815667.973052206
371,40120,778811.0548063321,5815567.973052206,778861.0548063321,5815617.973052206
372,40121,778811.0548063321,5815517.973052206,778861.0548063321,5815567.973052206
373,40122,778811.0548063321,5815467.973052206,778861.0548063321,5815517.973052206
374,40123,778811.0548063321,5815417.973052206,778861.0548063321,5815467.973052206
375,40124,778811.0548063321,5815367.973052206,778861.0548063321,5815417.973052206
376,40125,778811.0548063321,5815317.973052206,778861.0548063321,5815367.973052206
377,40126,778811.0548063321,5815267.973052206,778861.0548063321,5815317.973052206
378,40127,778811.0548063321,5815217.973052206,778861.0548063321,5815267.973052206
379,40128,778811.0548063321,5815167.973052206,778861.0548063321,5815217.973052206
380,40129,778811.0548063321,5815117.973052206,778861.0548063321,5815167.973052206
381,40130,778811.0548063321,5815067.973052206,778861.0548063321,5815117.973052206
382,40131,778811.0548063321,5815017.973052206,778861.0548063321,5815067.973052206
383,40914,778861.0548063321,5816167.973052206,778911.0548063321,5816217.973052206
384,40915,778861.0548063321,5816117.973052206,778911.0548063321,5816167.973052206
385,40916,778861.0548063321,5816067.973052206,778911.0548063321,5816117.973052206
386,40917,778861.0548063321,5816017.973052206,778911.0548063321,5816067.973052206
387,40918,778861.0548063321,5815967.973052206,778911.0548063321,5816017.973052206
388,40919,778861.0548063321,5815917.973052206,778911.0548063321,5815967.973052206
389,40920,778861.0548063321,5815867.973052206,778911.0548063321,5815917.973052206
390,40921,778861.0548063321,5815817.973052206,778911.0548063321,5815867.973052206
391,40922,778861.0548063321,5815767.973052206,778911.0548063321,5815817.973052206
392,40923,778861.0548063321,5815717.973052206,778911.0548063321,5815767.973052206
393,40924,778861.0548063321,5815667.973052206,778911.0548063321,5815717.973052206
394,40925,778861.0548063321,5815617.973052206,778911.0548063321,5815667.973052206
395,40926,778861.0548063321,5815567.973052206,778911.0548063321,5815617.973052206
396,40927,778861.0548063321,5815517.973052206,778911.0548063321,5815567.973052206
397,40928,778861.0548063321,5815467.973052206,778911.0548063321,5815517.973052206
398,40929,778861.0548063321,5815417.973052206,778911.0548063321,5815467.973052206
399,40930,778861.0548063321,5815367.973052206,778911.0548063321,5815417.973052206
400,40931,778861.0548063321,5815317.973052206,778911.0548063321,5815367.973052206
401,40932,778861.0548063321,5815267.973052206,778911.0548063321,5815317.973052206
402,40933,778861.0548063321,5815217.973052206,778911.0548063321,5815267.973052206
403,40934,778861.0548063321,5815167.973052206,778911.0548063321,5815217.973052206
404,40935,778861.0548063321,5815117.973052206,778911.0548063321,5815167.973052206
405,40936,778861.0548063321,5815067.973052206,778911.0548063321,5815117.973052206
406,40937,778861.0548063321,5815017.973052206,778911.0548063321,5815067.973052206
407,40939,778861.0548063321,5814917.973052206,778911.0548063321,5814967.973052206
408,41720,778911.0548063321,5816167.973052206,778961.0548063321,5816217.973052206
409,41721,778911.0548063321,5816117.973052206,778961.0548063321,5816167.973052206
410,41722,778911.0548063321,5816067.973052206,778961.0548063321,5816117.973052206
411,41723,778911.0548063321,5816017.973052206,778961.0548063321,5816067.973052206
412,41724,778911.0548063321,5815967.973052206,778961.0548063321,5816017.973052206
413,41725,778911.0548063321,5815917.973052206,778961.0548063321,5815967.973052206
414,41726,778911.0548063321,5815867.973052206,778961.0548063321,5815917.973052206
415,41727,778911.0548063321,5815817.973052206,778961.0548063321,5815867.973052206
416,41728,778911.0548063321,5815767.973052206,778961.0548063321,5815817.973052206
417,41729,778911.0548063321,5815717.973052206,778961.0548063321,5815767.973052206
418,41730,778911.0548063321,5815667.973052206,778961.0548063321,5815717.973052206
419,41731,778911.0548063321,5815617.973052206,778961.0548063321,5815667.973052206
420,41732,778911.0548063321,5815567.973052206,778961.0548063321,5815617.973052206
421,41733,778911.0548063321,5815517.973052206,778961.0548063321,5815567.973052206
422,41734,778911.0548063321,5815467.973052206,778961.0548063321,5815517.973052206
423,41735,778911.0548063321,5815417.973052206,778961.0548063321,5815467.973052206
424,41736,778911.0548063321,5815367.973052206,778961.0548063321,5815417.973052206
425,41737,778911.0548063321,5815317.973052206,778961.0548063321,5815367.973052206
426,41738,778911.0548063321,5815267.973052206,778961.0548063321,5815317.973052206
